,wavenumber (cm-1),absorbance (cm-1)
1668,3891.81,0.10787010054876678
1669,3893.738,0.10655260282275303
1670,3895.667,0.10635291323886964
1671,3897.595,0.1076513765482503
1672,3899.5240000000003,0.10950898443576573
1673,3901.453,0.11173010157955887
1674,3903.381,0.1141700114401738
1675,3905.31,0.11367923958604598
1676,3907.238,0.1128833673353451
1677,3909.167,0.11372651640425402
1678,3911.095,0.11500106643930863
1679,3913.0240000000003,0.11575886985674333
1680,3914.952,0.11654697716491946
1681,3916.881,0.11827230616428075
1682,3918.81,0.11931885549757171
1683,3920.738,0.11899520169850386
1684,3922.667,0.1199150381643892
1685,3924.595,0.1214764100587451
1686,3926.5240000000003,0.12152677911070242
1687,3928.452,0.12235213065647765
1688,3930.381,0.12376480046565663
1689,3932.309,0.12505508653467867
1690,3934.238,0.12446495090274823
1691,3936.167,0.12564542831552616
1692,3938.095,0.12672791627661195
1693,3940.0229999999997,0.1285192816455918
1694,3941.952,0.1295045360343463
1695,3943.881,0.12912803939632234
1696,3945.809,0.12993126429171564
1697,3947.738,0.1308737084221221
1698,3949.6659999999997,0.13135836452505711
1699,3951.595,0.13334454062022782
1700,3953.5229999999997,0.13470505475350603
1701,3955.452,0.1356273650063906
1702,3957.38,0.13555081504202526
1703,3959.309,0.13600496110530313
1704,3961.238,0.1381579116740057
1705,3963.1659999999997,0.1408144840459713
1706,3965.095,0.1400414256087077
1707,3967.0229999999997,0.13983108499746666
1708,3968.952,0.14125495556444756
1709,3970.88,0.1433559566061664
1710,3972.809,0.1444633198698555
1711,3974.737,0.14485720173317973
1712,3976.6659999999997,0.1456123252146988
1713,3978.594,0.1473752420331873
1714,3980.5229999999997,0.14717246021555508
1715,3982.452,0.1478317931671591
1716,3984.38,0.1493381920170873
1717,3986.309,0.1508479579659867
1718,3988.237,0.15143362703805763
1719,3990.1659999999997,0.15201551671332414
1720,3992.094,0.15318967222599267
1721,3994.0229999999997,0.15481089602246945
1722,3995.9509999999996,0.15553028702511051
1723,3997.88,0.15773491225557534
1724,3999.809,0.15782170094946557
